time,VNINDEX,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2024-11-18,1217.12,20.4698,67.0,36.3294,41.9924,22.8394,113.5569,64.9497,30.7108,15.7748,21.4991,26.9275,15.2737,70.3,52.9452,36.4785,48.3309,7.8356,16.85,21.5859,32.6,21.8708,15.2384,60.4316,40.8,15.3568,20.2,101.7,57.8493,18.2045,18.1
2024-11-19,1205.15,20.3027,64.0,36.452,42.6822,22.8737,110.1672,63.9143,29.9714,15.839,21.2075,26.7991,15.1105,70.0,51.6868,37.0591,47.8955,7.7588,16.9,21.1862,31.95,21.8221,15.0479,59.7676,42.2,15.2302,20.175,101.7,57.6662,18.0098,17.9
2024-11-20,1216.54,20.4698,65.7,36.7789,42.7803,23.3195,112.201,63.6319,30.3657,15.839,21.3325,27.0131,15.3716,70.3,51.0575,37.3494,48.3309,7.8356,16.9,21.5859,32.4,22.2605,15.286,59.9668,43.3,15.3146,20.175,102.0,58.2154,18.2045,17.9
2024-11-21,1228.33,20.7622,65.5,37.065,43.369,24.0054,112.7095,64.1967,30.7601,15.9354,21.5408,27.1415,15.6653,71.3,52.7654,37.7848,48.1568,7.874,16.9,21.8524,33.05,22.6014,15.4765,60.0996,43.3,15.4411,20.175,101.7,58.49,18.6912,18.2
2024-11-22,1228.1,20.8457,65.8,37.351,43.369,24.0054,113.4722,65.138,30.4643,15.8712,21.7491,27.27,15.6653,71.0,53.0351,37.8815,48.2439,7.874,16.9,21.6303,32.65,22.8937,15.3336,60.166,41.6,15.3568,20.225,101.7,58.8561,18.5452,18.1
2024-11-25,1234.7,20.804,65.7,37.2285,43.4181,24.074,113.4722,65.2321,30.4643,15.8712,21.9158,27.27,15.6327,72.2,53.0351,38.1234,48.3309,7.9124,16.85,21.7636,32.85,22.8937,15.3813,60.6309,42.7,15.6099,20.5,102.8,58.8561,18.5452,18.25
2024-11-26,1242.13,20.8875,66.1,37.8006,43.4181,24.2112,114.5738,65.5145,30.8587,16.0961,21.9575,27.3128,15.7306,72.7,53.934,37.9783,48.8534,7.9508,16.9,21.8524,33.2,22.9424,15.3813,61.3614,42.4,15.6521,20.525,103.2,59.3138,18.5452,18.3
2024-11-27,1241.97,20.9293,66.1,37.8823,43.6143,24.1083,117.7094,65.2321,30.8094,16.1603,21.9158,27.6553,15.7306,72.7,54.1138,37.8332,48.8534,7.9124,16.95,21.5859,33.2,22.8937,15.3813,61.5606,41.9,15.6099,20.375,102.4,59.1307,18.5452,18.1
2024-11-28,1242.11,21.0128,66.2,37.678,43.5653,24.2798,118.1331,65.2321,30.908,16.2567,21.9991,27.3984,15.6653,72.4,53.934,38.704,48.3309,7.874,17.0,21.5859,33.15,22.9911,15.4765,61.4942,41.1,15.9474,20.35,102.2,59.0392,18.5452,18.0
2024-11-29,1250.46,21.0546,66.5,38.2092,46.607,24.5198,122.2855,65.5145,30.8587,16.2888,22.2908,27.6125,15.7632,73.2,54.3835,38.704,48.8534,7.9124,17.0,21.808,33.3,22.9911,15.4289,61.959,40.8,16.0318,20.25,102.4,59.1307,18.6425,17.9
2024-12-02,1251.21,21.0128,66.5,38.0049,48.0788,24.5884,121.3432,65.138,31.0066,16.321,22.4158,28.4687,15.7632,72.6,54.2936,38.4621,48.9405,7.9124,16.95,21.7192,33.1,23.0398,15.3336,62.5567,40.75,15.9052,20.175,102.3,59.0392,18.6912,17.85
2024-12-03,1249.83,20.8875,66.4,37.6371,51.1205,24.6227,123.7325,64.6673,30.4643,16.7386,22.4991,29.068,15.6327,72.7,53.7542,38.704,48.9405,7.9124,17.0,21.5859,32.6,23.0398,15.2384,61.7598,40.9,15.863,20.2,101.5,58.49,18.6912,17.7
2024-12-04,1240.41,20.9293,65.2,36.9015,51.0224,24.2112,122.4525,64.5732,29.9221,16.6422,22.2491,28.6399,15.5674,72.1,52.2261,38.9943,49.9855,7.8356,16.95,21.3638,32.4,22.845,15.0479,62.0918,40.1,15.9052,20.0,101.4,57.9408,18.4965,17.3
2024-12-05,1267.53,21.4724,68.0,37.5962,50.9243,24.9656,126.7192,64.8556,30.908,17.1563,23.2074,28.8539,16.0243,73.7,54.8329,39.2846,50.0726,8.066,17.2,22.8296,33.95,23.5756,15.667,62.4239,41.4,16.3271,20.425,103.0,58.8561,18.9833,17.85
2024-12-06,1270.14,21.4306,67.3,38.0866,51.0224,24.8627,127.5725,65.138,31.5981,17.2527,22.9991,29.3249,15.8938,73.4,54.9228,39.1394,50.2468,7.9508,17.25,23.407,33.8,23.5269,15.4765,62.5567,41.5,16.2427,20.925,102.8,58.6731,18.8372,17.7
2024-12-09,1273.84,21.3053,67.9,38.1684,50.728,24.9999,125.4392,65.2321,31.6474,17.3491,23.0407,29.2392,15.9264,73.2,54.9228,38.8491,50.0726,7.9508,17.3,23.2737,34.0,23.5269,15.6194,63.2872,41.45,16.2849,20.925,102.7,58.6731,18.8859,17.7
2024-12-10,1272.07,21.1799,68.0,38.2092,51.6111,24.9313,127.5725,64.9497,31.3023,17.9916,23.2491,29.1536,15.8285,72.7,54.6531,38.9943,50.5951,7.9508,17.35,23.3181,33.5,23.4295,15.5717,62.7559,40.95,16.2849,20.6,102.6,58.49,18.7399,17.55
2024-12-11,1268.86,21.2217,67.0,38.0866,51.2186,24.9313,128.4258,64.6673,31.0066,18.198,23.1241,28.7683,15.8611,72.7,53.934,38.6072,50.1597,8.1429,17.35,23.2293,33.65,23.5269,15.5241,61.959,40.85,16.1584,20.65,102.9,58.7646,18.7399,17.35
2024-12-12,1267.35,21.1382,67.5,38.0866,51.9055,24.897,128.1698,64.4791,31.2037,18.4293,22.9158,28.3402,15.8611,72.1,53.934,38.1234,50.0726,8.066,17.4,23.0961,33.8,23.6244,15.5717,62.0918,40.75,16.1162,20.45,102.9,59.1307,18.7886,17.3
2024-12-13,1262.57,21.0128,67.7,37.9232,52.1998,24.9313,127.5725,64.3849,30.9573,18.2751,22.6658,28.383,15.8285,71.1,54.8329,37.4461,49.9855,7.9892,17.35,22.9184,34.0,23.7218,15.4765,61.8262,40.65,16.2427,20.4,102.4,58.7646,18.6425,17.35
2024-12-16,1263.79,21.0128,68.0,38.2092,51.3168,24.8627,127.9138,64.1025,30.7601,18.3136,22.4991,28.383,15.7306,71.1,54.8329,37.4461,49.8984,7.9892,17.3,23.1849,34.1,23.6731,15.4289,61.8262,40.95,16.2849,20.35,102.0,59.4969,18.5939,17.3
2024-12-17,1261.72,21.0546,67.8,38.0866,51.1205,24.8627,126.2925,64.0084,30.6615,18.3522,22.4991,28.4687,15.7632,71.0,54.2037,37.6396,49.8984,7.9508,17.3,23.0961,34.1,23.5756,15.4289,61.7598,41.3,16.2006,20.275,101.6,59.1307,18.4478,17.15
2024-12-18,1266.0,21.0128,67.8,38.291,51.2186,24.8627,126.8898,64.4791,30.908,18.3522,22.7908,28.8539,15.7959,71.4,54.1138,38.0267,49.9855,7.9508,17.25,23.2737,34.2,23.5756,15.4765,61.8262,40.9,16.1584,20.3,100.7,59.2223,18.4965,17.1
2024-12-19,1254.67,20.7204,66.5,37.964,51.4149,24.8285,126.3778,64.4791,30.4643,18.1209,22.3741,28.5971,15.5674,70.4,53.7542,38.1234,49.5501,7.8356,16.5,23.2737,33.9,23.1372,15.2384,61.3614,40.2,15.9474,20.15,100.0,58.49,18.3018,17.05
2024-12-20,1257.5,20.7204,67.7,37.964,50.2374,24.7942,127.5725,64.5732,30.4643,18.0437,22.2491,28.5971,15.6653,70.3,54.4733,37.7364,49.2018,7.7972,16.7,23.3181,33.85,23.186,15.1432,61.4278,40.35,15.9896,20.25,99.2,59.4969,18.3992,17.05
2024-12-23,1262.76,20.804,67.9,38.1754,52.1017,24.8627,127.8285,64.4791,30.415,18.0437,22.4991,28.6827,15.698,70.3,54.8329,37.4945,49.8114,7.874,16.95,22.9628,34.5,23.2834,15.286,61.3614,40.6,15.9896,20.3,100.6,58.9477,18.4478,17.05
2024-12-24,1260.36,20.8875,67.9,37.6809,51.8074,24.8285,128.3405,64.1967,30.2671,18.0437,22.2491,28.7255,15.6001,70.2,55.1026,37.2042,49.8114,7.874,17.05,23.0516,34.7,23.3808,15.286,61.1621,40.35,16.074,20.3,101.0,58.8561,18.4478,17.05
2024-12-25,1274.04,21.2635,69.3,38.2248,52.5923,26.2002,128.6818,64.3849,30.6615,18.4293,22.6241,29.3249,15.959,70.7,55.9116,37.3494,49.9855,7.9124,17.25,23.5846,36.25,23.8192,15.6194,61.3614,40.6,16.2006,20.325,102.0,58.9477,18.6912,17.3
2024-12-26,1272.87,21.347,69.7,38.571,51.6111,26.2002,127.8285,64.4791,30.4643,18.6221,22.4991,29.0252,16.2528,70.5,55.2824,37.2042,50.254,7.9124,16.9,23.407,37.1,23.7218,15.7622,61.1621,40.65,16.6646,20.325,101.5,58.8576,18.7399,17.15
2024-12-27,1275.14,21.347,69.8,38.7194,51.3168,26.6117,127.6578,64.4791,30.2671,19.2389,22.3741,31.0,16.3507,70.4,55.1925,37.2526,50.3442,7.9124,16.9,23.629,37.4,23.9653,15.9527,61.2285,40.35,16.9178,20.275,101.2,58.8576,18.7399,17.15
2024-12-30,1272.02,21.2217,69.8,37.8293,51.0224,26.6803,128.4258,64.1967,30.1192,20.5498,22.2908,31.55,16.1875,70.1,54.8329,36.9623,50.6148,7.874,16.7,23.4958,37.85,23.7705,15.8575,61.0957,40.3,16.6646,20.275,100.1,58.3963,18.7399,17.15
2024-12-31,1266.78,21.5559,70.9,37.137,49.7468,25.9258,130.1325,64.1025,29.9221,19.6631,22.2074,31.25,16.3833,70.0,54.8329,36.285,50.0735,7.874,16.75,23.1405,36.9,24.014,15.8575,60.5645,40.0,16.6224,20.275,100.0,58.4885,18.6912,17.15
2025-01-02,1269.71,21.3888,70.8,37.7798,50.5318,26.1316,129.7058,64.1025,30.07,19.3546,22.4991,31.25,16.4486,70.8,54.4733,36.9139,50.1637,7.874,16.75,23.0516,37.0,23.7218,15.7622,61.0293,40.0,16.6224,20.275,99.9,58.2118,18.6425,17.3
2025-01-03,1254.59,20.9711,70.5,37.7798,48.8147,25.5143,127.1458,64.0084,29.8728,18.8534,22.1658,30.4,16.1222,69.7,52.6755,37.2042,49.6224,7.874,16.8,22.5187,36.1,22.9911,15.4289,61.0957,40.0,16.1584,20.25,99.5,58.1195,18.2531,17.2
2025-01-06,1246.35,20.7204,70.3,38.3732,47.5882,25.5143,127.4018,63.5378,28.9855,18.892,21.7075,30.3,15.9264,67.2,51.2373,37.1075,48.3593,7.9124,16.75,22.1189,36.25,22.9911,15.286,61.6934,40.0,16.1584,20.25,99.7,57.6583,18.3018,17.15
2025-01-07,1248.78,20.8875,72.6,39.9556,47.8826,25.6858,128.0845,63.0671,27.901,18.6992,21.7075,30.7,16.2505,66.8,51.3272,36.672,48.4495,7.874,16.8,21.808,36.9,23.0398,15.3336,61.2949,40.0,16.3271,20.25,99.5,56.9202,18.2045,16.95
2025-01-08,1251.02,20.8875,72.6,39.9062,48.4713,25.9258,126.5485,63.1612,28.246,17.9666,21.8741,30.9,16.213,67.7,52.2261,37.0591,48.4495,7.9124,17.1,21.9412,36.7,23.3321,15.4289,61.3614,40.0,16.4115,20.25,99.4,56.9202,18.3505,16.95
2025-01-09,1245.77,20.8457,71.5,39.5106,48.0788,25.6515,126.9752,63.0671,28.1967,17.2341,21.6658,30.6,16.1379,67.3,51.8665,37.7364,48.3593,7.874,17.05,21.6748,36.4,23.3321,15.3336,61.0293,40.4,16.4115,20.375,99.3,57.0125,18.2045,17.0
2025-01-10,1230.48,20.6369,70.0,38.6699,48.5694,25.7201,125.6952,62.7847,27.6052,16.6558,21.2908,30.2,15.8752,65.5,51.6868,36.8656,48.3593,7.7972,17.4,21.0529,35.2,22.7963,15.1432,60.6973,40.0,16.2849,20.25,98.6,56.5512,18.0098,16.85
2025-01-13,1235.65,20.6786,69.9,38.8677,48.5694,25.8573,125.9512,62.5023,27.7038,16.7329,21.5825,30.7,16.1379,65.0,51.507,37.6396,48.8104,7.7972,17.5,21.4527,35.3,23.186,15.1432,61.0293,40.0,16.3693,20.15,98.6,56.6435,17.8151,16.7
2025-01-14,1229.07,20.5951,70.0,38.571,49.845,25.3429,123.8178,62.973,27.3587,16.3088,21.5408,30.85,15.9878,63.7,51.4171,38.4621,49.1713,7.7588,17.45,21.275,35.4,22.9911,15.1432,60.8965,40.0,16.3693,20.1,98.5,56.828,17.669,16.1
2025-01-15,1236.18,20.804,69.2,38.7688,50.2374,25.2057,124.1592,62.8788,27.8024,16.6943,21.8325,31.0,16.0253,65.8,51.507,38.704,49.6224,7.7972,17.7,21.4527,35.1,23.0885,15.2384,60.6973,40.0,16.5803,20.125,98.7,56.9202,17.9124,16.5
2025-01-16,1242.36,20.7622,69.3,38.9666,50.2374,25.24,125.0125,62.973,28.0489,16.7329,21.9158,31.45,16.0628,66.3,51.9564,38.704,48.7202,7.7972,17.8,21.6748,35.45,23.2347,15.286,61.5606,40.0,16.6224,20.225,98.9,57.1047,17.9124,16.55
2025-01-17,1249.11,20.8457,69.2,39.0655,51.2186,25.5143,127.1458,62.8788,28.3446,17.3498,22.0825,31.9,16.1379,65.9,51.8665,38.704,48.1788,7.8356,17.9,21.808,35.75,23.7705,15.3813,61.4278,40.1,16.749,20.225,99.0,57.197,17.9611,16.55
2025-01-20,1249.55,20.8875,69.1,39.4611,51.2186,25.5829,127.9991,63.726,28.2953,17.7353,22.0408,31.65,16.4006,65.5,51.6868,38.5589,48.8104,7.8356,18.0,21.7636,35.95,23.7705,15.6194,60.8965,40.0,16.96,20.2,98.8,57.1047,17.9124,16.6
2025-01-21,1246.09,20.8457,68.7,39.3622,51.0224,25.5829,127.9138,63.1612,27.9996,17.4654,21.9158,31.85,16.4006,65.7,51.8665,38.5589,48.3593,7.8356,18.45,21.7192,36.05,23.5756,15.4289,60.6973,40.0,16.96,20.225,98.8,57.0125,17.9124,16.6
2025-01-22,1242.53,20.7622,67.4,39.0655,49.7468,25.5829,127.7431,62.8788,27.6052,16.9642,21.7908,33.4,16.3631,65.2,51.5969,37.8815,48.4495,7.7972,18.75,21.6748,36.35,23.5756,15.3336,60.5645,39.5,16.8334,20.2,98.8,56.828,17.8637,16.3
2025-01-23,1259.63,21.1382,68.0,39.4611,49.7468,26.1316,131.6685,63.0671,28.0489,17.2726,22.2074,35.3,16.6633,65.4,53.2149,38.317,48.7202,7.874,18.75,22.341,37.0,23.9653,15.5717,61.4278,39.5,17.2553,20.2,99.0,57.197,18.3992,16.45
2025-01-24,1265.05,21.1799,69.3,39.56,49.845,26.063,130.9005,63.9143,28.3939,17.4654,22.1241,35.85,16.8134,68.0,54.0239,38.2202,48.5397,7.9124,18.75,22.4298,37.0,24.1114,15.667,61.4942,39.5,17.424,20.2,99.8,57.3815,18.3992,16.55
2025-02-04,1264.68,21.0964,70.3,39.2139,50.4337,27.0232,124.7565,63.1612,29.0841,17.4269,22.3741,35.1,16.851,68.6,53.5744,38.704,47.5473,8.1045,18.8,22.4742,37.3,24.014,15.7622,61.0957,38.75,17.1709,20.05,98.2,55.5364,18.2531,16.3
2025-02-05,1269.61,21.2217,71.8,39.1644,50.3356,26.9889,124.8418,63.8201,29.0348,17.4269,22.3324,35.9,16.8885,67.5,53.3947,38.6072,47.9082,8.0276,18.65,22.2522,37.25,24.0627,15.8098,61.4942,38.85,17.2131,20.025,97.7,56.7357,18.5452,16.85
2025-02-06,1271.48,21.3053,70.8,39.3622,50.2374,27.0918,125.0125,63.6319,28.7883,17.6967,22.3324,36.5,16.9636,67.4,53.125,38.6072,47.5473,8.066,18.65,22.2522,37.35,24.5498,15.7622,61.6934,38.8,17.2553,20.225,98.0,55.9977,18.5452,16.7
2025-02-07,1275.2,21.4724,70.0,40.0545,51.1205,27.9834,124.6712,63.3495,28.9855,17.6582,22.2074,36.5,17.0762,67.7,52.9452,38.5589,47.2766,8.1045,18.7,22.2077,37.45,25.0856,15.7622,61.7598,38.75,17.2975,20.325,98.1,56.09,18.4478,16.85
2025-02-10,1263.26,21.5559,70.9,39.9062,51.9055,27.6405,121.1725,63.3495,28.3939,17.4269,21.1658,36.55,17.1887,68.8,51.5969,39.091,47.0962,8.1045,18.7,22.1189,38.45,25.0856,15.9527,61.2285,37.8,17.2975,20.0,96.8,55.9054,18.3505,16.6
2025-02-11,1268.45,21.5977,70.1,40.0051,51.7092,27.9149,124.0738,63.0671,28.4925,17.3883,21.7491,37.0,17.2638,68.7,50.698,39.8651,46.5548,8.2581,18.95,21.9412,38.5,25.2318,16.1908,61.0293,37.75,17.424,19.975,96.5,55.7209,18.3992,16.4
2025-02-12,1266.91,21.4306,70.5,39.56,53.3773,27.7777,123.7325,63.1612,28.3446,17.3883,21.5408,37.35,17.0386,69.0,50.698,40.0103,46.8255,8.1813,18.95,21.9857,38.65,25.0369,16.0479,60.7637,38.0,17.2975,19.95,96.1,56.2745,18.3992,16.4
2025-02-13,1270.35,21.4724,70.1,39.56,53.3773,28.0177,122.1112,62.7847,29.0348,17.504,21.5825,37.7,17.1887,68.9,49.2597,40.6392,46.6451,8.2581,19.05,22.0301,38.8,25.2805,16.0956,60.8301,38.75,17.2553,20.125,96.2,55.9977,18.3992,16.65
2025-02-14,1276.08,21.5141,70.1,40.2029,53.3773,27.812,123.6472,63.726,29.9221,17.6196,21.7491,37.5,17.1512,68.1,49.6193,40.9779,46.5548,8.2965,19.5,22.1189,38.25,25.3292,16.0956,60.8301,38.8,17.2553,20.125,96.7,55.6287,18.4965,16.6
2025-02-17,1272.72,21.5559,69.8,39.7578,52.5923,27.5376,122.5379,63.8201,30.1192,17.4654,21.7908,37.25,17.0011,66.4,48.6305,40.6876,46.1037,8.4501,19.85,22.2077,38.3,25.0369,16.0479,60.8301,38.8,17.1709,20.05,97.5,55.3519,18.3505,16.45
2025-02-18,1278.14,21.5141,69.5,40.0545,56.2228,27.6405,122.7938,64.0084,30.415,17.504,22.1241,36.6,17.0386,66.4,48.9901,41.2198,46.1939,8.4117,19.75,22.341,38.65,25.1831,16.0956,60.8301,38.9,17.2131,20.1,97.4,55.6287,18.4478,16.85
2025-02-19,1288.56,21.5559,71.3,40.4007,55.4378,27.7777,122.8792,64.6673,31.2037,17.5811,22.0825,36.7,17.1512,67.7,50.1586,41.8003,46.2842,8.4501,19.6,22.5187,38.75,25.4266,16.1908,60.8965,39.1,17.3397,20.2,97.4,56.09,18.5452,17.2
2025-02-20,1292.98,21.6812,72.4,40.4501,55.8303,28.0177,122.0259,64.7614,31.8939,17.6196,22.1241,36.3,17.1512,68.0,50.9676,41.7036,46.3744,8.4117,19.6,22.4298,38.75,25.865,16.286,60.8965,40.55,17.3397,20.475,96.9,55.9977,18.6912,17.35
2025-02-21,1296.75,21.8901,74.9,40.4501,56.9096,28.4636,121.1725,64.3849,31.9432,17.7739,22.0408,36.4,17.1887,67.6,52.2261,41.8003,46.7353,8.4501,19.55,22.5187,38.85,25.8163,16.1908,61.8262,40.3,17.3818,20.325,96.6,56.6435,18.9346,17.25
2025-02-24,1304.56,21.8483,74.5,40.6479,57.5964,28.7379,119.8925,64.5732,31.9925,18.0823,23.0824,36.8,17.2638,67.6,52.4958,41.6068,47.2766,8.5654,19.65,22.9628,39.4,25.8163,16.2384,62.0918,40.25,17.5506,20.3,96.6,58.8576,19.0319,17.35
2025-02-25,1303.16,21.723,76.6,40.7963,56.1246,28.7036,118.6125,64.6673,31.6474,17.8895,22.9158,36.85,17.564,68.4,52.4059,41.8971,47.2766,8.5654,19.6,22.9628,39.25,25.7189,16.1432,61.4942,40.75,17.5084,20.35,96.1,58.0273,18.8372,17.25
2025-02-26,1302.96,21.6812,76.4,40.7468,56.7134,28.3607,121.0019,64.3849,32.1403,17.7739,23.1241,36.9,17.4139,68.3,52.7654,41.8487,47.0962,8.6122,19.3,22.9628,38.55,25.6215,16.1432,61.2949,40.7,17.3818,20.5,97.1,58.2118,18.7399,17.15
2025-02-27,1307.8,21.8066,76.0,40.4996,56.7134,28.4636,120.5752,64.0084,32.2389,17.8895,23.7074,36.75,17.4139,68.4,52.6755,41.5584,47.0962,8.5696,19.5,23.1849,38.3,25.5728,16.0956,62.4239,41.05,17.424,20.525,96.9,57.3815,18.7886,17.2
2025-02-28,1305.36,21.723,75.7,40.4996,55.5359,28.4636,119.7219,64.0084,32.9291,17.7739,23.3324,36.15,17.2638,67.7,52.4059,42.139,46.4646,8.527,19.4,23.3625,38.25,25.4266,15.9051,61.959,41.2,17.5084,20.6,96.0,57.3815,18.7886,17.4
2025-03-03,1309.37,21.723,75.6,40.4996,55.8303,28.2921,119.8925,64.5732,32.6333,17.7353,23.3741,35.9,17.3389,68.0,52.8553,42.7679,46.6451,8.4588,19.45,23.629,38.85,25.4266,15.4289,61.959,42.55,17.7194,21.025,96.9,58.304,18.6912,17.7
2025-03-04,1311.91,21.8483,75.8,40.3512,55.5359,28.5321,119.4659,65.0438,33.0277,17.6967,23.2074,35.5,17.564,69.1,53.4846,43.0582,46.9157,8.5014,19.45,23.407,39.2,26.7905,15.4289,61.7598,42.05,17.8037,20.975,96.8,58.5808,18.5939,17.7
2025-03-05,1304.71,21.8483,75.1,40.2029,55.5359,28.2578,118.6979,64.3849,32.5347,17.6582,22.9574,35.8,17.6766,68.2,53.5744,42.3325,46.7353,8.5184,19.45,23.1849,38.8,26.5957,15.3336,61.7598,42.7,17.7194,21.125,96.4,57.8428,18.4965,17.75
2025-03-06,1318.22,22.0572,75.2,40.3512,56.6152,28.5664,120.8312,64.2908,33.5206,17.7739,23.2907,35.55,18.0895,69.2,55.6419,42.2357,46.3744,8.527,19.45,23.8955,39.5,26.9853,15.4289,62.0918,43.6,17.6772,21.175,96.5,58.0273,18.6425,17.85
2025-03-07,1326.05,22.2661,75.0,40.6974,55.634,29.0808,120.6605,63.8201,33.0277,18.0437,23.3741,35.4,18.3897,69.0,55.6419,41.4617,46.1939,8.527,19.65,23.8955,39.75,27.034,15.5717,63.1544,44.95,17.6772,22.65,97.0,57.8428,18.7399,18.2
2025-03-10,1330.28,22.099,80.2,40.9446,55.1434,29.1151,118.8685,63.8201,32.8305,18.2751,23.2907,34.8,18.3897,68.9,55.9116,41.6068,46.3744,8.527,19.8,23.6735,40.0,27.0828,15.4289,64.2833,45.3,17.6772,23.65,97.7,57.6583,18.8859,18.25
2025-03-11,1332.54,22.099,80.2,40.9446,53.8679,29.218,117.3326,63.4436,32.9291,18.3522,23.4574,34.65,18.6149,68.9,56.6307,41.8971,46.1939,8.5184,19.8,23.7179,39.9,27.2776,15.4765,64.2833,45.5,17.5506,23.65,97.7,57.566,19.178,18.2
2025-03-12,1334.41,21.9737,80.6,40.4501,53.966,29.2523,115.9672,63.9143,32.3375,18.2365,23.1657,35.3,18.4648,68.7,56.361,41.51,46.1037,8.5099,19.85,23.7179,39.75,27.1315,15.3813,66.2198,46.95,17.2975,24.05,97.4,57.3815,19.0806,18.3
2025-03-13,1326.27,21.8066,78.8,39.7578,53.0829,29.0123,116.4792,64.2908,32.5347,17.851,23.0824,35.3,18.2396,70.4,55.2824,40.3489,46.1037,8.527,19.8,23.9399,39.0,26.5957,15.286,65.0284,47.8,17.1287,25.7,97.3,57.197,18.7399,18.8
2025-03-14,1326.15,21.723,79.0,39.9556,52.5923,29.0123,112.1273,63.726,32.8305,17.8895,22.9574,34.95,18.2396,71.1,55.2824,40.0586,46.5548,9.1239,19.8,23.9399,38.85,26.5957,15.3336,65.5248,47.9,17.1709,26.1,98.6,57.2892,19.0806,18.75
2025-03-17,1336.26,21.8901,81.8,39.9062,52.0036,29.218,110.9326,64.1967,32.584,18.0437,23.2074,34.7,18.2396,70.5,55.7318,40.107,46.5548,9.5928,19.8,23.9844,38.85,26.7418,15.5717,66.8154,47.8,17.2975,26.05,99.1,58.1195,19.6647,18.7
2025-03-18,1330.97,21.9737,81.8,39.56,52.298,28.8065,110.9326,65.0438,32.9291,17.9281,22.9991,35.4,17.9393,69.6,55.552,40.3489,46.1037,9.8913,19.7,23.8067,38.4,26.6931,15.4765,66.319,47.3,17.2131,25.65,98.4,57.6583,19.2753,18.45
2025-03-19,1324.63,21.8901,80.7,39.3622,52.3961,28.4978,106.3246,64.7614,34.3093,17.7739,22.7074,35.95,17.9018,68.5,53.4846,40.1554,45.833,9.9339,19.8,23.5846,38.4,26.547,15.286,66.0212,47.35,17.2975,25.95,97.8,57.4738,18.9346,18.45
2025-03-20,1323.93,21.9319,79.5,39.3622,52.0036,28.5321,106.666,64.5732,34.0136,17.8124,22.6241,35.55,18.2021,68.4,53.934,39.9619,45.6526,10.0192,19.85,23.5846,38.9,26.7418,14.4765,66.319,47.35,17.2131,25.75,96.2,57.0125,19.0806,18.4
2025-03-21,1321.88,21.8066,78.7,39.0161,51.513,28.5664,109.2259,63.726,34.0628,17.7353,22.6241,34.8,18.2396,67.9,54.2037,39.9619,45.3819,10.0192,19.85,23.629,38.65,26.6444,14.0479,65.5248,48.25,17.1287,26.5,96.6,56.5512,18.9833,18.45
2025-03-24,1330.32,22.0154,77.3,38.6699,51.2186,28.6693,110.0793,63.2554,33.6685,17.4654,22.6241,34.15,18.3146,68.5,54.2037,39.9135,45.021,10.5734,19.75,24.1176,38.6,27.2776,13.8098,66.0212,51.3,16.8334,28.35,96.6,56.6435,19.0806,19.15
2025-03-25,1331.92,21.9737,78.1,39.2633,51.4149,29.0123,107.9459,63.2554,34.1121,17.5425,22.6658,34.0,18.1645,68.5,54.3835,39.6232,44.7053,10.5734,19.8,23.8955,38.65,27.1802,14.0955,65.7234,51.5,16.9178,28.45,96.7,56.6435,18.9833,19.8
2025-03-26,1326.09,21.8483,78.0,39.115,51.2186,28.635,104.9593,63.5378,34.0136,17.5425,22.9574,33.45,18.0144,68.3,54.6531,39.8167,44.7053,10.4455,19.55,23.5402,38.6,27.2776,13.8098,65.3262,51.5,16.8334,28.5,96.7,56.459,18.8372,19.95
2025-03-27,1323.81,21.723,77.4,38.6699,52.1998,28.5321,107.6899,63.2554,34.4572,17.4654,22.9158,33.0,17.9393,69.4,54.2936,39.6232,44.7053,10.8293,19.6,23.3625,38.25,27.034,13.6193,65.0284,51.2,16.8756,28.55,96.5,56.3667,18.7399,19.65
2025-03-28,1317.46,21.6812,77.6,38.6699,52.4942,28.3607,105.8126,62.8788,34.3093,17.157,22.6241,33.45,17.9393,68.5,53.7542,38.5105,44.4797,10.8293,19.7,23.407,38.25,26.8392,13.5241,64.3334,51.2,16.7068,29.0,96.0,55.6287,18.7399,19.5
2025-03-31,1306.86,21.723,74.8,38.3237,52.298,28.4293,103.2526,62.8788,31.9432,17.0413,22.2908,33.25,18.0895,66.8,53.0351,38.2686,44.1188,10.6161,19.55,23.0961,38.3,26.7905,13.6193,63.5392,51.3,16.749,29.0,95.0,55.9054,18.4965,19.15
2025-04-01,1317.33,21.7648,75.9,38.571,51.7092,28.7036,102.826,63.5378,31.4009,17.3112,22.4991,33.4,18.4648,66.2,52.6755,38.9943,44.5248,10.6161,19.55,23.1405,39.7,27.2289,13.6193,64.0356,53.0,16.8756,29.85,95.2,56.09,18.6425,20.0
2025-04-02,1317.83,21.6812,75.6,38.2743,51.1205,28.7722,104.106,63.1612,31.4502,17.3112,22.7074,33.1,18.2771,66.0,52.8553,38.8975,44.4797,10.7014,19.2,23.4958,39.25,27.1802,13.5717,64.3334,53.0,16.8334,30.2,95.0,55.8132,18.6425,20.15
