time,VNINDEX,ACB,DGC,DGW,DHC,FMC,FPT,FRT,GIL,HDG,HPG,IDC,IDV,IJC,MBB,MWG,NTL,PDR,PNJ,PTB,PHR,QNS,REE,SSI,TCB,THG,TNG,TPB,CTR,TVS,VCB,VCI,VCS,BVB,VPB
20210413,1248.33,12.98,23.97,23.75,41.24,29.09,40.53,17.48,34.51,21.28,25.34,26.21,28.61,17.33,13.85,43.76,10.04,40.24,63.0,48.63,45.47,31.19,28.77,16.24,20.17,35.59,14.07,10.73,49.39,11.9,42.75,17.44,71.64,11.37,16.22
20210412,1252.45,13.19,24.42,24.01,41.14,29.51,41.24,18.28,35.43,21.72,25.9,27.39,31.28,18.02,14.1,43.76,10.26,40.54,63.76,49.27,46.57,31.4,28.99,16.65,20.44,35.59,14.72,10.57,51.48,11.96,43.37,17.91,74.06,11.6,15.99
20210409,1231.66,12.91,24.71,24.48,41.0,29.8,41.24,18.51,35.82,21.33,25.06,27.74,32.43,18.33,13.96,43.25,10.29,40.71,62.72,49.57,46.72,31.26,28.93,16.08,20.17,35.0,14.96,10.44,52.58,11.96,42.75,18.12,73.51,11.6,15.4
20210408,1234.89,12.91,24.74,24.6,41.61,29.93,39.98,18.63,35.86,21.33,24.96,28.44,33.03,18.27,13.9,43.47,10.42,40.77,61.47,49.97,46.72,31.33,28.55,16.05,20.34,34.96,14.84,10.47,53.16,12.01,43.85,17.89,74.68,11.76,15.24
20210407,1242.38,12.91,24.95,25.29,41.61,29.72,39.98,18.63,35.86,21.43,25.01,27.95,34.34,18.27,14.16,43.63,10.09,40.77,61.47,50.44,47.35,30.83,28.83,16.12,20.46,35.09,14.07,10.44,54.08,11.66,44.68,18.18,75.07,11.52,15.18
20210406,1239.96,13.04,24.53,25.23,41.24,29.68,39.88,17.97,34.95,21.08,24.99,27.04,35.02,17.58,13.99,43.25,9.93,40.24,61.82,48.87,46.25,31.05,28.83,15.96,20.46,35.0,13.95,10.2,54.08,11.72,44.68,17.86,74.84,11.29,15.16
20210405,1236.05,13.04,24.21,24.38,39.22,29.68,39.98,17.71,35.38,21.38,24.94,26.97,36.53,17.3,13.54,43.5,10.0,40.36,61.68,48.98,46.64,30.41,28.99,15.96,20.12,35.23,14.19,10.29,54.43,11.96,44.72,17.7,76.16,11.37,15.16
20210402,1224.45,13.0,24.21,24.48,39.22,30.77,40.08,17.71,35.77,21.53,24.81,27.6,34.94,17.67,13.18,43.73,10.15,38.34,61.61,49.45,46.8,30.62,29.04,15.64,20.0,35.45,14.31,10.26,54.2,12.19,42.88,17.57,76.78,10.98,15.08
20210401,1216.1,12.7,24.32,24.38,39.22,30.9,40.03,17.62,35.19,21.57,24.53,26.9,31.8,17.55,13.01,43.57,10.09,37.51,59.39,49.27,46.49,30.34,29.15,15.48,19.88,35.95,13.83,10.15,54.78,12.25,42.49,17.83,76.0,10.6,14.98
20210331,1191.44,12.49,23.76,23.85,39.13,29.8,39.03,17.45,34.61,21.18,23.67,26.21,31.64,17.23,12.54,42.08,9.84,36.8,58.69,50.44,45.7,30.41,28.45,14.48,19.59,36.17,13.47,10.09,54.37,12.19,41.57,16.93,75.77,10.52,14.57
20210330,1186.36,12.49,24.07,24.28,38.89,29.93,38.73,17.34,34.76,21.13,23.5,26.14,31.44,16.51,12.61,41.98,9.87,36.68,58.69,50.44,46.17,29.91,28.77,14.5,19.42,36.31,13.71,10.08,53.27,12.54,41.57,17.17,77.02,10.36,14.67
20210329,1175.68,12.38,24.78,24.58,38.28,30.01,38.98,17.48,35.0,21.3,23.42,26.07,31.44,16.95,12.58,42.21,9.95,36.8,59.04,50.44,46.1,30.34,29.37,14.32,19.18,34.65,13.65,9.93,53.85,12.66,41.79,17.04,77.02,10.21,14.52
20210326,1162.21,12.17,23.54,23.26,37.96,29.59,38.22,17.19,33.26,20.99,23.37,26.21,31.04,17.48,12.25,42.17,9.84,36.5,58.97,47.17,45.31,30.55,29.2,14.09,19.11,33.97,13.41,9.68,55.94,11.84,41.61,16.93,75.23,10.13,14.16
20210325,1163.1,12.02,23.69,23.85,38.24,29.13,38.47,17.85,33.26,21.18,22.76,26.14,32.63,18.17,12.27,41.79,9.87,36.92,59.04,47.0,45.78,30.76,28.88,14.05,19.08,34.29,13.29,9.75,56.81,11.08,41.7,16.08,72.5,10.05,14.12
20210324,1161.81,12.17,23.62,24.28,38.33,29.0,38.68,18.05,32.92,21.33,22.99,26.48,31.72,18.14,12.29,42.14,9.98,37.21,58.42,46.42,46.17,30.69,29.2,14.28,19.06,34.38,13.59,9.77,56.98,11.2,41.52,16.32,69.38,10.13,14.39
20210323,1183.45,12.38,24.64,24.28,38.85,30.52,39.58,17.68,33.16,22.56,23.57,27.32,31.8,19.49,12.63,42.5,10.42,37.51,58.49,47.0,48.13,31.12,30.02,15.01,19.61,34.78,14.19,10.26,56.81,11.26,42.01,17.2,71.17,10.44,14.52
20210322,1194.43,12.53,24.42,25.37,38.89,30.39,39.53,17.34,33.41,23.34,23.65,26.14,31.44,20.62,12.76,42.79,10.6,36.42,58.49,46.65,48.68,31.4,30.56,15.23,20.03,35.0,14.55,10.44,56.98,11.34,42.53,17.62,71.56,10.52,14.65
20210319,1194.05,12.68,25.23,24.48,39.08,30.69,40.08,17.42,33.79,23.34,23.85,26.14,32.04,20.56,13.01,43.15,10.35,36.96,58.76,47.7,49.15,31.19,30.39,15.19,20.37,35.68,14.49,10.47,56.4,10.91,41.3,17.86,71.56,10.67,14.75
20210318,1200.94,12.74,26.04,24.96,40.06,31.2,40.68,17.42,34.42,23.14,23.57,26.48,31.68,20.09,13.01,43.34,9.98,36.69,58.97,48.11,48.21,31.26,29.26,15.19,20.34,35.59,14.9,10.51,57.79,10.85,42.75,17.14,70.63,10.83,14.96
20210317,1186.09,12.57,26.4,25.69,40.06,31.49,40.58,17.34,34.8,23.27,23.42,26.41,32.43,19.3,12.92,43.08,9.91,36.26,58.07,48.28,48.13,31.4,29.15,14.87,19.54,35.27,14.31,10.4,58.08,10.85,41.92,16.16,70.63,10.83,14.56
20210316,1179.9,12.55,26.25,26.6,39.88,31.62,40.68,16.22,34.18,23.22,23.32,25.86,31.32,18.83,12.76,43.21,9.96,36.2,58.0,48.17,48.05,30.76,29.15,14.91,19.32,34.39,14.31,10.33,58.43,10.79,41.96,16.24,70.63,10.83,14.47
20210315,1184.56,12.57,26.54,25.19,39.41,31.28,38.42,16.36,34.47,22.97,23.52,26.14,30.05,19.09,12.87,43.05,10.09,36.15,58.42,48.11,48.29,30.26,29.69,15.14,19.44,34.35,14.49,10.4,58.66,10.99,42.23,16.16,71.41,10.52,14.62
20210312,1181.56,12.36,25.62,23.55,39.36,29.34,38.42,16.56,34.27,23.05,23.5,26.0,28.97,19.43,12.58,42.53,10.18,36.26,57.51,46.65,48.52,30.19,30.02,15.28,19.42,33.16,14.61,10.37,59.13,10.88,42.01,15.58,70.94,10.52,14.52
20210311,1181.73,12.38,25.34,22.56,38.42,28.58,38.52,16.56,34.61,22.9,23.47,26.35,28.85,19.62,12.58,42.99,10.15,36.04,57.79,46.42,48.91,30.12,30.02,15.48,19.47,33.6,14.9,10.37,58.72,10.85,42.23,15.69,71.64,10.6,14.28
20210310,1170.08,12.29,25.02,22.86,37.72,28.24,38.32,16.16,33.45,23.14,23.07,26.62,28.45,19.46,12.45,42.34,10.09,34.69,57.51,46.47,49.15,30.41,29.69,15.1,19.06,33.25,14.31,10.31,58.72,10.73,41.87,15.21,70.7,10.67,13.71
20210309,1161.97,12.02,24.92,22.86,37.21,27.99,37.67,15.82,32.78,23.14,23.19,26.28,28.25,18.71,12.16,41.56,9.96,34.37,57.44,46.65,48.13,29.41,29.74,15.07,18.89,33.25,14.55,10.29,57.1,11.02,41.66,14.23,69.14,10.44,13.64
20210308,1168.27,11.93,24.67,22.74,37.02,28.33,38.07,15.93,31.57,21.72,23.42,26.35,28.06,18.55,12.29,42.43,9.8,33.61,57.51,46.13,48.6,28.91,30.29,15.3,18.84,32.76,14.9,10.33,57.39,10.99,41.74,14.2,69.22,10.21,13.5
20210305,1168.69,12.17,25.13,22.5,37.39,28.08,38.12,15.88,31.57,21.53,23.27,25.79,27.06,18.36,12.18,42.89,9.76,33.78,57.65,44.2,49.15,29.2,29.96,15.26,19.01,32.15,14.9,10.33,55.65,11.08,42.27,14.04,68.13,10.05,13.64
20210304,1168.52,12.16,24.92,21.04,36.55,27.99,38.12,15.93,31.77,21.77,23.22,26.55,27.1,19.09,12.09,43.08,9.87,33.88,57.65,43.15,49.77,29.55,30.02,15.26,18.94,32.37,14.55,10.38,55.07,11.02,42.66,14.18,68.05,10.13,13.54
20210303,1186.95,12.47,24.28,20.88,36.92,28.83,39.03,16.45,32.59,21.72,23.67,27.74,27.82,19.81,12.47,44.19,10.02,34.69,58.2,43.73,49.77,30.05,30.88,15.89,19.57,32.85,14.9,10.78,55.65,11.02,43.15,14.44,69.22,10.36,13.58
20210302,1186.61,12.38,22.7,21.14,35.99,28.5,39.13,16.62,32.2,20.99,23.62,27.95,27.86,19.68,12.52,44.06,10.11,34.8,57.79,43.5,49.46,30.55,30.77,15.99,19.54,32.9,14.61,10.78,56.11,11.05,43.54,14.44,68.44,9.9,13.3
20210301,1186.17,12.47,22.95,20.27,35.99,28.5,39.13,16.31,33.21,20.62,23.37,27.81,28.25,20.15,12.63,43.73,10.38,34.69,58.27,44.14,48.21,29.77,30.77,15.96,19.49,32.72,14.37,10.15,56.17,11.31,43.5,14.57,68.76,9.75,13.32
20210226,1168.47,12.4,22.88,19.14,36.32,27.19,38.27,16.05,33.5,20.4,23.07,27.04,25.71,19.71,12.32,43.8,10.16,33.99,58.41,44.2,47.74,29.62,30.66,15.14,19.03,31.93,14.19,9.99,52.63,11.14,43.06,14.26,67.2,9.51,13.05
20210225,1165.43,12.16,23.05,19.1,35.71,27.49,38.27,16.08,31.77,20.08,22.33,26.62,25.47,18.43,12.16,44.02,10.15,33.56,57.79,44.61,47.74,29.55,30.5,15.26,18.96,31.0,12.94,9.91,52.75,11.31,43.06,14.31,66.1,9.59,12.92
20210224,1162.01,11.71,21.75,18.63,34.21,27.57,37.87,16.28,29.69,19.96,22.05,27.18,23.48,18.52,12.03,43.41,9.98,34.05,56.96,43.97,48.13,29.34,30.83,15.26,18.96,30.08,13.0,9.93,52.63,11.2,43.01,14.31,64.62,9.59,12.96
20210223,1177.64,11.89,20.94,19.22,34.16,27.82,37.92,16.65,29.4,20.5,21.9,28.02,23.24,18.71,12.2,44.19,9.58,34.53,57.44,42.63,48.52,29.9,30.5,15.32,19.3,29.95,13.06,10.13,53.16,11.08,43.85,14.57,64.94,9.75,13.22
20210222,1175.04,11.86,20.69,18.85,34.25,27.78,38.58,16.82,29.5,20.59,21.95,28.58,22.96,17.61,11.89,44.45,9.52,34.8,58.54,41.58,48.52,29.83,30.83,14.98,18.72,29.46,13.0,10.11,52.75,11.02,44.11,14.57,64.47,9.82,13.36
20210219,1173.5,11.67,20.91,18.59,34.11,27.49,38.47,16.71,29.31,20.74,21.98,29.13,23.04,17.08,11.96,44.64,9.58,35.02,59.78,42.22,48.13,28.85,31.69,15.12,18.77,29.2,13.29,10.04,51.59,11.02,44.42,14.79,63.77,9.9,13.25
20210218,1174.38,10.94,21.01,18.83,34.39,27.15,39.28,16.16,29.36,20.32,22.18,29.13,22.84,16.07,11.67,45.26,9.56,35.12,60.19,40.82,48.44,28.0,32.23,15.19,18.86,29.29,13.06,10.09,51.36,11.08,44.72,14.57,63.92,9.51,13.48
20210217,1155.78,11.03,20.59,18.37,33.69,26.31,39.13,16.02,29.21,20.35,21.98,28.92,23.08,15.98,11.49,44.77,9.23,34.85,59.51,41.34,47.66,28.15,31.96,15.3,18.62,28.93,13.35,10.04,51.24,10.5,43.85,14.71,63.3,9.51,13.43
20210209,1114.93,10.71,19.25,17.17,31.49,25.25,37.47,15.07,28.44,19.32,21.14,28.02,22.44,15.16,11.02,42.01,8.63,33.88,57.51,39.77,45.24,26.67,30.83,14.48,17.46,27.7,12.22,9.73,48.75,10.38,42.62,14.02,61.58,9.2,12.57
20210208,1083.18,10.32,19.18,16.06,30.83,24.87,35.81,14.84,27.77,18.93,20.69,26.83,22.52,14.44,10.65,41.69,8.5,33.07,55.65,38.78,44.92,26.17,29.2,13.96,16.97,27.7,11.62,9.5,46.78,10.41,41.26,13.62,60.41,9.05,11.75
20210205,1126.91,10.69,19.04,16.77,31.86,25.8,36.62,15.47,25.98,19.76,21.5,28.71,22.68,15.41,11.02,42.34,8.79,32.59,57.72,38.54,45.86,26.74,28.93,14.37,17.6,27.66,12.64,9.68,48.87,10.61,43.85,14.36,62.13,9.28,12.08
20210204,1112.19,10.58,18.2,15.68,31.16,25.55,36.42,15.36,24.3,19.07,21.14,27.18,22.68,15.38,10.71,41.69,8.63,31.83,57.03,38.49,45.78,26.74,28.93,13.55,16.97,27.35,12.58,9.61,48.92,10.61,43.37,14.04,61.04,9.28,11.95
20210203,1111.29,10.54,17.95,15.21,31.07,25.04,35.16,14.82,24.1,18.85,21.24,27.88,22.33,14.75,10.8,41.36,8.74,31.83,57.03,38.19,45.94,26.17,29.2,13.55,16.97,27.74,11.45,9.71,49.04,10.15,43.37,13.73,60.41,9.44,11.57
20210202,1075.53,10.26,17.42,15.07,29.99,24.32,33.15,13.87,23.33,18.36,20.49,25.37,22.44,13.81,10.4,41.53,8.26,30.11,56.07,37.9,44.77,25.33,28.93,12.68,16.49,27.7,10.43,9.17,44.64,9.51,42.31,12.85,58.23,8.97,10.82
20210201,1035.51,10.0,17.1,14.28,28.82,23.9,31.89,13.98,22.7,17.28,19.4,24.11,22.48,13.47,9.8,40.13,8.28,29.41,54.21,36.5,44.06,25.05,27.09,12.22,15.61,27.26,10.43,8.83,43.65,9.62,39.94,12.61,56.91,8.59,10.12
20210129,1056.61,10.06,17.49,14.0,28.3,24.62,31.49,15.02,22.17,18.56,19.8,24.53,22.68,14.47,10.45,43.05,8.9,30.11,57.17,37.32,45.7,25.61,27.58,13.14,15.52,27.04,11.57,9.04,45.68,9.62,40.78,12.98,58.47,9.05,9.79
20210128,1023.94,9.6,17.12,13.17,26.8,24.24,29.43,15.16,21.72,18.0,18.97,22.3,21.69,14.47,9.96,40.29,8.9,28.33,53.45,36.62,45.7,24.13,26.12,12.66,15.13,27.61,12.1,8.46,39.36,9.45,39.73,13.0,54.8,8.35,9.68
20210127,1097.17,10.32,18.41,14.16,28.82,26.05,31.64,16.28,23.33,19.34,20.38,24.74,23.12,15.54,10.69,43.31,9.56,29.14,57.44,39.36,49.07,26.46,28.07,13.59,16.24,29.55,13.41,9.1,45.1,10.15,42.71,13.96,60.88,9.59,10.39
20210126,1136.12,10.43,18.44,14.93,30.08,26.9,33.15,17.48,24.97,20.79,21.4,27.46,23.88,16.7,11.4,42.82,9.51,29.94,58.47,39.83,50.09,27.3,28.88,14.59,16.97,29.07,14.84,9.68,50.95,9.91,44.24,15.0,65.64,10.05,11.05
20210125,1166.05,10.54,19.25,15.56,30.88,27.82,33.65,18.74,24.49,22.02,22.1,29.34,23.88,16.83,11.22,42.82,9.09,30.48,59.85,39.83,51.18,27.44,29.37,15.37,17.36,29.73,15.86,9.9,53.27,10.5,44.94,15.98,68.68,10.36,11.72
20210122,1166.78,10.75,19.25,15.86,31.25,27.82,33.6,18.74,22.9,21.84,22.08,29.27,23.4,15.73,11.4,41.27,8.5,29.89,57.79,39.94,51.57,27.58,29.26,15.39,17.6,30.39,14.43,10.04,53.68,10.76,45.16,16.16,68.21,10.6,11.91
20210121,1164.21,10.86,18.65,15.56,31.49,28.08,32.95,18.86,22.7,20.74,22.36,29.27,23.04,15.63,11.49,40.55,8.43,28.81,56.69,37.73,52.98,27.72,28.99,15.76,17.55,30.21,13.12,10.33,54.37,10.76,45.16,16.22,68.21,10.98,11.81
20210120,1134.68,10.62,17.95,14.75,30.69,27.61,31.79,17.94,21.98,20.38,21.09,29.62,23.68,15.26,10.87,39.84,8.26,28.6,55.38,37.09,52.75,27.72,28.66,15.19,16.73,30.17,11.92,10.11,53.85,10.5,43.45,15.77,67.04,10.6,11.16
20210119,1131.0,10.47,17.88,14.89,30.69,27.44,31.14,18.31,21.98,20.04,21.04,29.62,23.44,16.29,10.87,38.93,8.34,28.81,54.35,35.57,52.83,27.72,28.55,15.42,16.44,30.39,12.22,10.13,51.01,10.5,43.41,16.03,67.04,10.67,11.06
20210118,1191.94,11.24,18.93,16.0,32.0,29.42,33.3,19.69,23.62,21.34,22.56,32.9,23.92,17.52,11.67,41.01,8.92,29.67,57.72,36.91,55.17,28.22,29.15,16.56,17.55,30.3,12.46,10.44,54.03,11.08,45.29,16.96,70.16,11.91,11.9
20210115,1194.2,11.35,18.58,16.59,32.05,28.46,33.45,19.43,23.23,20.57,22.51,32.76,24.16,17.26,11.92,41.46,8.92,29.84,56.75,36.91,55.02,28.07,28.93,16.85,17.87,31.27,11.34,10.4,52.17,11.34,45.25,16.51,70.39,11.76,12.16
20210114,1187.4,11.2,18.55,16.49,29.99,28.99,33.35,19.63,22.27,20.02,22.48,29.97,24.2,16.57,11.76,41.49,8.88,30.21,56.48,36.97,54.24,28.22,28.66,16.12,17.34,29.68,10.64,10.02,48.58,10.85,45.56,16.03,70.16,11.52,12.01
20210113,1186.05,11.2,18.48,16.93,29.9,28.23,33.4,19.66,22.51,20.21,22.61,30.04,23.84,16.79,11.58,40.94,8.94,28.76,56.89,35.98,54.39,28.36,28.77,15.28,17.04,29.68,10.76,10.0,48.63,10.15,45.95,15.63,70.08,11.68,11.65
20210112,1192.28,11.29,18.72,16.95,30.27,28.23,33.05,19.6,22.13,20.57,22.71,30.6,24.28,16.83,11.65,40.94,9.1,27.79,57.03,36.1,54.7,28.64,28.72,15.55,17.02,29.46,10.7,10.15,50.08,10.15,46.3,16.0,70.94,11.83,11.39
20210111,1184.89,11.39,18.44,17.13,30.04,28.15,32.5,19.57,20.78,20.57,21.78,30.74,22.09,16.92,11.74,40.94,9.17,27.79,56.89,36.62,52.98,27.79,27.69,15.3,17.09,29.46,10.23,10.22,48.11,10.38,45.82,15.47,71.17,11.99,11.49
20210108,1167.69,11.33,18.41,16.57,29.99,28.83,31.79,19.46,20.9,20.72,21.62,28.51,22.05,16.92,11.85,39.51,9.19,27.73,56.69,35.8,51.26,28.0,27.74,15.58,17.31,28.76,9.88,10.33,45.21,9.83,45.95,16.0,67.82,12.14,11.6
20210107,1156.49,11.22,18.41,16.69,29.99,29.18,31.39,19.66,21.14,20.76,21.65,27.18,22.17,15.82,11.54,39.19,9.26,27.84,56.14,34.99,50.4,28.36,27.58,15.69,16.78,26.95,9.94,10.28,44.0,9.19,46.92,16.27,67.74,11.68,11.39
20210106,1143.21,11.22,18.05,16.69,28.58,28.38,31.34,18.63,20.49,20.76,21.65,26.48,22.17,15.82,11.27,39.35,8.97,28.0,55.86,35.16,50.79,28.5,27.04,15.51,16.1,25.19,9.71,10.15,43.3,8.6,46.04,16.16,67.82,11.6,11.23
20210105,1132.55,11.01,18.16,16.77,28.54,27.77,31.49,18.74,20.1,21.27,21.42,26.14,22.21,16.01,11.2,39.55,9.12,27.73,55.93,35.57,50.32,28.57,27.15,15.39,16.03,24.88,9.65,10.06,42.84,8.57,43.54,16.64,67.82,11.52,11.21
20210104,1120.47,10.75,17.95,17.26,28.58,27.77,30.24,18.51,20.68,19.9,21.4,24.74,22.01,16.04,10.67,39.13,8.9,27.95,56.2,36.04,49.77,28.07,27.2,15.42,16.0,24.66,9.71,10.08,41.68,8.37,43.41,15.98,67.66,11.52,11.16
20201231,1103.87,10.54,17.98,17.34,28.54,27.24,29.68,18.34,20.25,18.75,20.97,24.74,22.25,15.38,10.24,38.57,8.71,27.79,55.72,35.92,49.3,27.65,26.47,15.1,15.27,24.79,9.12,9.71,40.46,8.49,42.93,15.42,67.98,11.21,10.61
20201230,1097.54,10.43,18.05,16.71,27.51,26.75,29.18,18.34,19.96,18.61,20.69,25.09,22.25,15.13,10.2,38.05,8.41,27.57,55.31,35.45,50.01,27.58,26.12,14.37,14.5,24.84,9.12,9.62,39.77,8.51,42.93,14.79,68.6,10.87,10.38
20201229,1099.49,10.39,18.09,15.62,27.18,26.67,29.43,18.68,20.05,17.96,21.04,25.09,22.05,15.26,10.22,38.02,8.36,28.06,54.0,34.11,50.09,27.44,25.8,14.46,14.43,24.93,9.3,9.61,39.82,8.63,43.5,14.52,68.21,11.02,10.35
20201228,1091.33,10.43,16.91,15.66,27.13,26.79,29.08,18.86,20.25,17.38,21.02,24.53,22.21,14.5,10.27,38.05,8.21,26.82,53.52,33.88,50.4,27.23,25.77,14.59,14.4,25.18,8.77,9.75,39.3,8.19,42.97,14.31,69.22,10.94,10.54
20201225,1084.42,10.49,17.03,15.56,27.45,26.86,28.93,17.97,20.63,16.69,20.61,25.51,22.6,14.82,10.29,38.44,8.26,26.44,53.45,34.29,50.4,27.16,25.96,13.82,14.33,24.88,8.77,9.84,38.14,7.73,42.8,13.96,68.6,10.94,10.61
20201224,1067.52,10.24,16.82,15.44,27.09,26.44,28.63,16.79,20.34,16.54,20.21,25.23,22.6,14.75,10.16,37.86,8.14,26.98,52.9,34.11,50.09,27.79,25.8,12.93,13.55,25.31,8.6,9.42,37.1,7.58,42.66,13.59,65.25,10.79,10.28
20201223,1078.9,10.54,17.07,15.8,27.41,27.13,28.88,16.74,21.07,16.74,20.23,25.65,22.4,14.97,10.2,38.31,8.24,26.87,53.66,34.4,51.57,27.72,26.23,13.14,13.92,25.1,8.95,9.61,37.74,7.58,42.75,13.35,65.4,11.32,10.44
20201222,1083.45,10.79,16.88,15.8,27.86,26.71,29.18,16.56,21.5,16.86,19.9,26.76,22.21,14.0,10.33,38.9,8.35,25.9,53.87,34.93,51.81,28.22,26.28,13.5,14.16,24.88,8.95,10.0,38.66,7.52,42.93,13.75,63.53,11.62,10.77
20201221,1081.08,10.86,16.82,15.72,26.95,26.86,28.88,16.68,20.58,16.78,19.5,26.76,21.89,13.09,10.36,37.7,7.81,25.22,53.18,34.29,50.24,27.65,25.47,13.07,14.26,24.45,9.18,9.64,38.84,7.47,43.37,13.04,63.84,10.49,10.77
20201218,1067.46,10.66,16.88,15.84,26.91,26.82,28.58,16.62,21.21,16.69,19.52,25.72,22.52,12.24,10.29,37.31,7.93,23.61,53.18,33.94,50.01,26.88,25.2,12.22,14.16,24.45,9.36,9.03,38.2,7.0,43.01,12.19,63.53,10.04,10.33
20201217,1051.77,10.62,16.89,15.96,26.91,27.24,28.38,16.33,21.64,16.02,19.04,25.02,22.48,11.65,9.84,36.82,8.02,23.74,52.15,34.4,49.23,26.88,25.04,11.43,13.75,23.72,9.24,8.52,37.79,6.88,41.75,11.4,62.91,9.97,9.66
20201216,1066.99,10.6,17.05,16.0,27.54,27.73,28.68,16.13,22.39,16.5,19.63,24.74,22.6,10.89,9.91,37.47,7.93,24.01,53.38,35.1,50.01,26.95,25.58,11.43,13.55,23.68,9.12,8.23,36.52,7.06,43.45,11.65,64.62,9.89,9.56
20201215,1055.27,10.51,16.91,15.98,27.5,27.73,28.48,15.36,22.27,16.52,19.52,24.39,22.68,10.2,9.58,37.41,7.83,23.96,53.04,34.81,50.01,26.88,25.69,11.63,12.68,23.64,9.12,8.05,36.23,7.12,42.54,11.61,64.31,9.74,9.17
20201214,1064.09,10.58,16.91,16.0,27.54,27.09,28.73,15.59,21.69,16.04,19.85,23.07,22.48,9.54,9.73,37.54,7.78,24.2,53.38,34.99,48.84,26.6,25.72,11.47,12.7,23.64,9.24,8.14,35.82,7.17,43.45,11.82,63.92,9.97,9.37
20201211,1045.96,10.58,16.72,15.6,27.59,27.09,28.63,14.59,21.45,15.13,19.63,22.58,22.68,8.95,9.58,37.08,7.71,23.15,53.25,34.75,48.52,26.39,25.69,10.74,12.44,23.81,8.83,8.08,35.24,7.0,42.27,11.32,62.75,9.82,9.24
20201210,1030.91,10.49,16.61,15.41,27.22,26.56,28.38,14.33,20.2,15.13,19.02,22.72,22.64,8.85,9.38,36.92,7.71,23.15,50.22,34.46,47.35,26.39,25.58,10.4,12.27,23.6,8.65,8.05,33.56,6.88,42.27,11.17,62.52,9.82,9.14
20201209,1039.13,10.71,16.87,15.54,27.09,27.51,28.88,14.79,20.44,14.94,19.47,23.21,22.6,9.07,9.53,37.31,7.74,23.52,53.93,34.7,49.15,26.88,25.28,10.35,12.49,23.6,8.77,8.14,33.74,7.0,41.97,11.41,61.51,9.82,9.29
20201208,1029.26,,16.87,15.7,27.36,27.77,28.23,14.7,19.76,14.7,19.42,23.56,22.68,9.17,9.51,37.15,7.76,23.44,54.0,34.75,48.91,26.39,25.15,9.99,12.12,23.6,8.83,7.99,34.03,7.0,40.49,11.61,60.41,9.74,9.25
20201207,1029.98,,16.58,15.29,27.13,27.01,27.98,14.9,19.88,14.87,19.32,23.21,22.88,9.17,9.31,37.08,7.45,23.58,53.59,34.99,49.21,25.47,25.36,9.37,12.15,23.85,8.83,7.97,33.62,7.0,40.49,11.37,61.19,9.89,9.17
20201204,1021.49,,16.6,15.01,28.27,27.43,27.98,14.7,19.72,15.01,18.69,23.0,22.76,9.04,9.33,36.95,7.36,23.47,53.59,35.1,49.14,25.33,25.42,9.14,12.03,23.81,8.65,7.94,33.1,6.97,39.62,11.34,61.27,9.82,9.07
20201203,1019.8,,16.72,15.29,26.45,28.49,27.93,14.73,20.1,14.91,18.64,23.49,22.84,9.07,9.35,37.21,7.38,23.47,52.91,35.57,48.99,24.98,25.53,9.21,12.12,23.55,8.6,7.87,33.39,6.94,40.67,11.48,61.2,9.97,9.24
20201202,1014.32,,16.72,14.93,26.5,28.3,27.93,13.78,19.02,14.36,17.86,22.58,22.33,8.79,9.51,36.98,7.28,22.07,52.57,34.46,48.08,24.84,26.12,8.98,12.17,23.6,8.77,7.94,33.91,7.0,40.67,11.47,61.04,9.37,9.04
20201201,1008.87,10.24,16.21,15.64,26.73,28.76,27.73,13.93,18.94,14.63,18.01,20.56,22.48,8.79,9.29,37.63,7.28,22.12,53.25,34.52,47.78,24.7,26.2,8.85,11.88,23.72,8.01,8.1,32.4,7.0,40.01,10.99,60.51,9.29,9.11
20201130,1003.08,10.21,16.05,15.58,26.77,27.43,27.83,13.61,18.75,14.07,17.96,19.58,21.9,8.63,9.06,37.63,7.28,22.31,53.18,33.88,47.71,24.98,26.28,8.78,11.69,23.81,8.01,8.08,32.58,7.0,40.45,10.83,60.44,9.22,8.75
20201127,1010.22,10.21,16.09,15.72,26.45,27.47,28.23,12.72,18.9,14.03,18.34,20.56,21.9,8.51,8.91,37.47,7.35,22.42,53.8,33.41,47.78,24.56,25.74,8.83,11.49,23.77,8.13,7.57,33.74,7.0,41.1,11.09,60.82,9.29,8.81
20201126,1005.97,10.28,15.93,15.8,26.32,27.54,27.98,12.72,18.75,13.12,17.75,18.75,21.78,8.44,8.69,36.59,7.1,21.96,52.02,32.89,47.11,24.49,25.09,8.73,11.44,23.77,8.25,7.36,33.51,6.88,40.88,10.83,60.21,9.44,8.88
20201125,999.94,10.24,15.9,15.58,25.37,25.76,27.73,12.72,19.16,12.85,18.01,19.24,21.62,8.48,8.66,36.34,7.1,21.91,52.02,32.95,47.41,24.63,24.82,8.76,11.44,23.77,8.13,7.46,34.49,6.88,40.67,10.83,60.44,9.44,8.71
20201124,995.76,10.24,16.21,15.17,24.69,25.69,27.93,12.84,19.23,13.0,18.97,19.17,22.05,8.54,8.62,36.34,7.31,22.61,51.82,33.24,48.76,24.56,24.88,8.64,11.47,23.68,8.07,7.51,35.82,6.59,40.19,10.91,60.06,9.22,8.37
